DATE,SIM,OBS
31/07/2016,65014.49499,78741.7
01/08/2016,65489.12459,73358.4
02/08/2016,64504.25419,68515.2
03/08/2016,62539.68379,60245.1
04/08/2016,60209.61338,55331.6
05/08/2016,57756.04298,52053.8
06/08/2016,55447.37258,48225.8
07/08/2016,52419.50218,45130.9
08/08/2016,48458.63178,42359.1
09/08/2016,44489.46138,39577.7
10/08/2016,41204.29098,37807.9
11/08/2016,38827.42058,34680.9
12/08/2016,37367.65017,34202.1
13/08/2016,36468.97977,33446.3
14/08/2016,35586.40937,32795.2
15/08/2016,34256.13897,32336
16/08/2016,32699.08148,31342.4
17/08/2016,31389.09527,30810.2
18/08/2016,30414.40906,30197.7
19/08/2016,29448.52284,30110.9
20/08/2016,28603.23663,29765.8
21/08/2016,27943.15042,28831.8
22/08/2016,27601.86421,27756.2
23/08/2016,27483.27799,26949.4
24/08/2016,27292.49178,26238.2
25/08/2016,26886.00557,25541.1
26/08/2016,26374.61936,24857.9
27/08/2016,25812.63314,24114.8
28/08/2016,25082.34693,23460.2
29/08/2016,24020.46072,23173.5
30/08/2016,23065.67451,22468.3
31/08/2016,22889.3883,22121.7
01/09/2016,23747.60208,22121.7
02/09/2016,24808.31587,22121.7
03/09/2016,25656.32966,23604.5
04/09/2016,26768.44345,25541.1
05/09/2016,28601.35723,28083.9
06/09/2016,31100.71405,28831.8
07/09/2016,33982.15644,30284.6
08/09/2016,36237.09882,32519.1
09/09/2016,37675.04121,33917.2
10/09/2016,38642.5836,34584.8
11/09/2016,39365.42598,37519.3
12/09/2016,40059.26837,37519.3
13/09/2016,41080.21076,39728.2
14/09/2016,42543.95314,42200.5
15/09/2016,43702.39553,42677.8
16/09/2016,43990.63792,39728.2
17/09/2016,43304.8803,37089.9
18/09/2016,41574.02269,33728.3
19/09/2016,39036.36507,32427.5
20/09/2016,36349.60746,31164.3
21/09/2016,33947.34985,29423.6
22/09/2016,32029.59223,29338.5
23/09/2016,31170.28752,30898.4
24/09/2016,31039.68233,31881.5
25/09/2016,31174.57715,31972
26/09/2016,31577.37196,33352.7
27/09/2016,32525.46677,35067.5
28/09/2016,34800.96159,37089.9
29/09/2016,37158.2564,37375.7
30/09/2016,38548.85122,39879.2
01/10/2016,38684.14603,41884.8
02/10/2016,37763.44084,42200.5
03/10/2016,36173.33566,40334.9
04/10/2016,34105.43047,36947.6
05/10/2016,31707.52528,33446.3
06/10/2016,29390.9201,31881.5
07/10/2016,27261.61491,29168.9
08/10/2016,25125.10972,27189.6
09/10/2016,22972.80454,25772
10/10/2016,21096.99935,25159.9
11/10/2016,20015.39417,24707.9
12/10/2016,19918.05739,24262
13/10/2016,20366.57858,25464.5
14/10/2016,21276.59977,30024.4
15/10/2016,23107.72096,32795.2
16/10/2016,25472.44216,35359.6
17/10/2016,27341.06335,37952.9
18/10/2016,28162.48454,37952.9
19/10/2016,27574.10573,36805.8
20/10/2016,26096.72692,33446.3
21/10/2016,24209.64812,31342.4
22/10/2016,22267.06931,28083.9
23/10/2016,20459.9905,25617.9
24/10/2016,18867.81169,23604.5
25/10/2016,17500.03289,21711.1
26/10/2016,16323.95408,20383.1
27/10/2016,15283.87527,19240.4
28/10/2016,14327.19646,18205.6
29/10/2016,13406.91765,17270
30/10/2016,12499.83885,16592.1
31/10/2016,11617.46004,15988.2
01/11/2016,10787.78123,15559.4
02/11/2016,10049.50242,14983.8
03/11/2016,9380.05872,14524.8
04/11/2016,8806.0011,14027.1
05/11/2016,8327.34349,13590.1
06/11/2016,7932.48588,13163.3
07/11/2016,7608.02826,12792.4
08/11/2016,7341.07065,12429.3
09/11/2016,7123.01304,12162
10/11/2016,6951.05542,11812.3
11/11/2016,6829.09781,11597.6
12/11/2016,6745.94019,11555
13/11/2016,6699.28258,11512.5
14/11/2016,6674.92497,11385.8
15/11/2016,6647.46735,11260.1
16/11/2016,6602.10974,11011.8
17/11/2016,6549.05213,10687.1
18/11/2016,6514.89451,10369.5
19/11/2016,6525.3369,10097.5
20/11/2016,6592.67301,9830.8
21/11/2016,6701.00728,9643.5
22/11/2016,6796.24155,9458.9
23/11/2016,6825.97583,9133.2
24/11/2016,6778.3101,8955.9
25/11/2016,6676.54437,8781.2
26/11/2016,6537.37864,8609
27/11/2016,6360.91291,8405.8
28/11/2016,6146.94719,8272.2
29/11/2016,5905.78146,8173.1
30/11/2016,5655.91573,8074.9
01/12/2016,5415.35,7977.6
02/12/2016,5194.38428,7817.3
03/12/2016,4996.51855,7690.8
04/12/2016,4820.95282,7534.8
05/12/2016,4680.16561,7442.4
06/12/2016,4560.00341,7320.4
07/12/2016,4452.64121,7170
08/12/2016,4355.47901,7051.4
09/12/2016,4266.01681,6963.4
10/12/2016,4182.65461,6847.4
11/12/2016,4103.89241,6761.3
12/12/2016,4028.73021,6676
13/12/2016,3956.16801,6591.5
14/12/2016,3885.80581,6480.1
15/12/2016,3816.94361,6397.4
16/12/2016,3749.3814,6342.8
17/12/2016,3682.7192,6261.5
18/12/2016,3616.757,6180.9
19/12/2016,3551.2948,6101.1
20/12/2016,3486.3326,6022.1
21/12/2016,3421.5704,5969.9
22/12/2016,3358.97091,5917.9
23/12/2016,3306.06938,5840.7
24/12/2016,3253.26785,5789.6
25/12/2016,3200.56631,5688.5
26/12/2016,3148.06478,5688.5
27/12/2016,3095.56324,5663.4
28/12/2016,3043.46171,5588.6
29/12/2016,2994.66017,5563.9
30/12/2016,2950.35864,5514.6
31/12/2016,2910.2571,5490.1
